,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.9863016303931458,0.7903478099460984,1.3701066320913449,0.9806198136284048,0.8884797719201486,0.7925922838877404,0.6785109526376375,0.5649941122664739,0.46364760900080615,0.3120421215625333,0.06241880999595735,0.26916749278570046,0.5211381434841182,0.6518691143055769,0.7253611114020112,0.807039805711252,0.8872344425514667,0.9728807889785461,1.0610003337622436,0
1,0.8817795852634257,0.8180950857392316,1.208454207319204,0.9360001123779086,0.8638395021980803,0.7803730800666359,0.6780282413619009,0.5624036448162876,0.45458441305509784,0.34097895349634944,0.10168885176307704,0.2644883825492325,0.48166367755486145,0.597400823074352,0.6900994758056053,0.800502754776346,0.9148780329997035,1.0118604244563034,1.0871012786000178,0
2,0.9025200738266882,0.8084520834544433,1.228382300801781,0.9197196053504169,0.8486049952949085,0.7593171221066961,0.6463691697629037,0.5373922643111121,0.4492601126118805,0.34135588525384686,0.13082739607405694,0.3752708228559573,0.5729661428887062,0.692498638284034,0.7900064257075687,0.8821104313014854,0.9815606782495486,1.067445930787955,1.13910130947857,0
3,0.9513252594167148,0.7976313825146333,1.2915079243924366,1.0230563130789943,0.9547213896171786,0.8785345190372734,0.7529420321684289,0.6084079342341056,0.4908517803980192,0.33993036946962046,0.11848995915813776,0.16910122600137706,0.3826072143578002,0.5172873803276212,0.628796286415433,0.7560905964528426,0.8710605909524238,0.9493799801981365,1.02335587869987,0
4,0.8757523985695735,0.8114805358374755,1.2062469724003253,0.9073200727211003,0.8298133786443591,0.7419472680059175,0.6341237195620788,0.5288232315136738,0.4417075564088437,0.328553170551451,0.07130746478529032,0.33667481938672716,0.5459853055057383,0.6277431009175217,0.7051113481144319,0.8105500908931392,0.9280539431974484,1.0150109329725832,1.0900225926419933,0
5,0.8797752126417072,0.7519296709722896,1.30460254158754,1.0253643371760945,0.9456877925619732,0.8611152027378004,0.7771338887377971,0.6610431688506869,0.5337081916392615,0.39707944522498234,0.18534794999569476,0.18534794999569476,0.38588266939807375,0.5372847143007717,0.6515871859228575,0.7777647238799552,0.8749019817490586,0.9487643115057242,1.0143231599130573,0
6,1.0097192999050388,0.8481946492449756,1.278016584530634,1.0235649427865823,0.9406872744778575,0.8360793634749033,0.7216548508647612,0.6125375566103034,0.5118558424318241,0.3777666579398214,0.15037142800713454,0.21535769969773805,0.4437826727496411,0.5637486004187707,0.6667865645367114,0.7728465213278807,0.8921338360465839,0.9864081653386507,1.062581336078236,0
7,0.9503730152654223,0.7892100650037153,1.336994675141145,1.0318561153860997,0.9409263113719096,0.8291948402413114,0.7093546041183313,0.5949630479838942,0.48864240261972625,0.348771003583907,0.1418970546041639,0.2267988480538859,0.49642275340488184,0.6435011087932844,0.7244979551194604,0.8048131992997664,0.8826513616490141,0.9608794237178293,1.0326307671101502,0
8,0.8873094219297738,0.7898145073704613,1.2672887041040173,1.0138948026893106,0.940992991374478,0.8569737965860716,0.7454194762741583,0.6265274304106754,0.5280744484263596,0.4150747336946735,0.16514867741462683,0.19739555984988078,0.388956880179007,0.48166367755486145,0.5602319669541466,0.6688121579361327,0.7892295622740362,0.8784618921218662,0.9553406679440443,0
9,0.9198558364274422,0.784064806927839,1.289021945428431,0.8796066517425266,0.8078159319087834,0.7306227238247072,0.6252897658812346,0.5138446397259746,0.41529822234890323,0.2767981586319901,0.022723360841641067,0.4533386958545628,0.6889243882148613,0.8012698463892384,0.8731720557246686,0.9537247962152453,1.0482913000365555,1.1207225447124598,1.1880885223086803,0
10,0.8816028184005339,0.798740184511172,1.2484315832242934,1.2629552307806593,1.1687988884333496,1.0842300953043194,0.9934543001884741,0.908066818901905,0.8224182792713783,0.6998928697192437,0.49934672168013006,0.10673567264913564,0.10134650326566777,0.21501488174750655,0.29788240885294875,0.3995154939993745,0.5213263433501564,0.6321963488705516,0.7270230030158324,0
11,0.8383645820368326,0.7786956379431722,1.177412744785138,1.063301154434471,0.9967168741237036,0.9346557580492049,0.8655830106987645,0.7853981633974483,0.7028792089644667,0.6066051085945269,0.3217505543966422,0.17467219900823971,0.3385556949116842,0.4224723923857155,0.4939413689195812,0.5880026035475675,0.7062952740185438,0.8279256980172325,0.9226254720923194,0
12,0.8416717705823183,0.7684207309424997,1.2228353245411918,0.8444553724813814,0.7593171221066961,0.6643709435882433,0.5432793590133902,0.4544454147703052,0.3770875870133733,0.3037344858425869,0.06241880999595735,0.3743336160075839,0.6220320152891724,0.7160650297092397,0.7853981633974483,0.8842484854657148,0.9814294676134927,1.0542680076156912,1.125419109842154,0
13,0.9006676445939605,0.7620422841498304,1.2697920008460872,0.9163517424361353,0.8290861941888501,0.7318217246298173,0.6318982539768041,0.5482405698476227,0.48287600810051334,0.387770171875319,0.13432144195296852,0.25168997175818675,0.5057913155944035,0.6027435504828775,0.6788267213265701,0.7779356153621994,0.8766268787507218,0.9572401812829799,1.0373534575160845,0
14,0.8994607697910457,0.7714392759283117,1.290563038715828,0.9112215856699659,0.8230148192682246,0.7328151017865067,0.6352453624091304,0.5470273336106976,0.46752355858349315,0.32994709214655477,0.07677189126977804,0.28897540999256643,0.4813972240573037,0.6223028711872075,0.7283173809911837,0.8347876230912644,0.9344443365954261,1.0191413442663497,1.1025963971926513,0
